id_knjige,naslov,avtor,povp_ocena,st_ocen,st_recenzij,leto_izdaje,st_strani,jezik,st_trenutnih_bralcev,zanri
22842297,"The Bridge To Caracas (The King Trilogy, #1)",Stephen Douglass,3.69,3539,44,2011,,English,75,"Thriller, Crime, Romance, Mystery, Amazon, Fiction, Suspense, Mystery Thriller"
16457950,The Chronicle of Sapta Sindhu,Aporva Kala,3.54,2049,46,2012,264,English,14,"War, Iran, India, Romance, Pakistan, Love, Mythology, Historical Fiction, Fiction, Historical"
9265453,Embassytown,China Miéville,3.9,34090,3873,2011,345,English,1564,"Science Fiction, Fiction, Fantasy, Speculative Fiction, Science Fiction Fantasy, Audiobook, Language, Aliens, Weird Fiction, New Weird"
9572203,"The Snowman (Harry Hole, #7)",Jo Nesbø,4.02,148652,10826,2011,383,English,5906,"Mystery, Crime, Thriller, Fiction, Mystery Thriller, Audiobook, Detective, Nordic Noir, Scandinavian Literature, Suspense"
9418327,Bossypants,Tina Fey,3.96,1044030,43872,2011,283,English,12231,"Nonfiction, Memoir, Biography, Audiobook, Comedy, Book Club, Autobiography, Humor, Biography Memoir, Feminism"
3657138,"Fade (Wake, #2)",Lisa McMann,3.92,53121,2501,2009,248,English,385,"Young Adult, Fantasy, Paranormal, Romance, Fiction, Mystery, Supernatural, Urban Fantasy, Teen, Paranormal Romance"
7723542,"A Dog's Purpose (A Dog's Purpose, #1)",W. Bruce Cameron,4.36,138685,15113,2010,319,English,7123,"Fiction, Animals, Dogs, Book Club, Contemporary, Audiobook, Fantasy, Adult, Young Adult, Humor"
6917952,"Burned (House of Night, #7)",P.C. Cast,3.97,163752,3562,2010,323,English,1564,"Young Adult, Vampires, Fantasy, Paranormal, Romance, Fiction, Supernatural, Paranormal Romance, Urban Fantasy, Magic"
13152,"The Angel Experiment (Maximum Ride, #1)",James Patterson,4.07,232252,10359,2006,445,English,4844,"Young Adult, Fantasy, Science Fiction, Fiction, Adventure, Paranormal, Action, Teen, Mystery, Urban Fantasy"
16435,Life Expectancy,Dean Koontz,4.02,39425,2396,2005,476,English,1799,"Horror, Fiction, Thriller, Mystery, Suspense, Fantasy, Humor, Mystery Thriller, Audiobook, Paranormal"
3009435,A Mercy,Toni Morrison,3.76,32060,3846,2008,167,English,1736,"Fiction, Historical Fiction, Classics, African American, Historical, Literary Fiction, Book Club, Audiobook, Literature, Novels"
823,"Quicksilver (The Baroque Cycle, #1)",Neal Stephenson,3.92,43026,2376,2004,16,English,4023,"Fiction, Historical Fiction, Science Fiction, Fantasy, Historical, Audiobook, Science Fiction Fantasy, Alternate History, Speculative Fiction, Adventure"
9118135,State of Wonder,Ann Patchett,3.9,198152,19217,2011,353,English,5977,"Fiction, Book Club, Literary Fiction, Contemporary, Audiobook, Mystery, Adult Fiction, Adventure, Adult, Novels"
6425,"Hard Eight (Stephanie Plum, #8)",Janet Evanovich,4.17,130381,2705,2003,326,English,1241,"Mystery, Fiction, Humor, Chick Lit, Romance, Crime, Comedy, Mystery Thriller, Audiobook, Contemporary"
25584847,The Night Watch,Sarah Waters,3.71,32835,2507,2006,528,English,1204,"Historical Fiction, Fiction, LGBT, Historical, Queer, War, World War II, Lesbian, British Literature, Adult"
138684,"Sovereign (Matthew Shardlake, #3)",C.J. Sansom,4.26,32220,1694,2007,583,English,1330,"Historical Fiction, Mystery, Fiction, Historical, Crime, Historical Mystery, Audiobook, Tudor Period, British Literature, Thriller"
68427,"Elantris (Elantris, #1)",Brandon Sanderson,4.17,333171,24566,2006,638,English,13984,"Fantasy, Fiction, Audiobook, High Fantasy, Epic Fantasy, Adult, Magic, Romance, Science Fiction Fantasy, Science Fiction"
6820,Number9Dream,David Mitchell,3.87,26296,1974,2003,401,English,1060,"Fiction, Japan, Fantasy, Magical Realism, Contemporary, Literary Fiction, Novels, Literature, British Literature, Science Fiction"
472343,Duma Key,Stephen King,3.99,134110,7962,2008,611,English,4752,"Horror, Fiction, Thriller, Fantasy, Audiobook, Mystery, Supernatural, Paranormal, Suspense, Novels"
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,4.38,613840,43088,2007,590,English,30811,"Fantasy, Fiction, Audiobook, High Fantasy, Epic Fantasy, Magic, Adult, Science Fiction Fantasy, Adventure, Young Adult"
36809135,Where the Crawdads Sing,Delia Owens,4.37,3505276,222152,2018,384,English,165709,"Fiction, Book Club, Historical Fiction, Mystery, Romance, Audiobook, Contemporary, Historical, Adult, Coming Of Age"
7824322,Between Shades of Gray,Ruta Sepetys,4.37,269843,29192,2011,344,English,8182,"Historical Fiction, Young Adult, Fiction, Historical, War, World War II, Book Club, Audiobook, Romance, Russia"
202769,"In the Night Garden (The Orphan's Tales, #1)",Catherynne M. Valente,4.03,9250,963,2006,483,English,643,"Fantasy, Fiction, Fairy Tales, Short Stories, Young Adult, Magic, Science Fiction Fantasy, Mythology, Retellings, Speculative Fiction"
40331,"To the Nines (Stephanie Plum, #9)",Janet Evanovich,4.17,125271,2527,2004,372,English,1508,"Mystery, Fiction, Humor, Chick Lit, Romance, Crime, Comedy, Mystery Thriller, Audiobook, Contemporary"
30264,"Dead Witch Walking (The Hollows, #1)",Kim Harrison,4.04,128701,5672,2004,416,English,4715,"Urban Fantasy, Fantasy, Paranormal, Vampires, Witches, Magic, Fiction, Supernatural, Romance, Paranormal Romance"
118944,American Born Chinese,Gene Luen Yang,3.88,100335,10455,2006,233,English,1387,"Graphic Novels, Young Adult, Comics, Fiction, Fantasy, School, Graphic Novels Comics, Coming Of Age, Teen, Middle Grade"
153008,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline Carey,4.02,83415,5441,2003,1040,English,4665,"Fantasy, Romance, Fiction, Erotica, Epic Fantasy, Adult, High Fantasy, Science Fiction Fantasy, Fantasy Romance, Audiobook"
4502877,Midnight Sun [2008 Draft],Stephenie Meyer,4.01,148870,9277,2008,264,English,2205,"Young Adult, Fantasy, Vampires, Romance, Paranormal, Fiction, Paranormal Romance, Supernatural, Urban Fantasy, Teen"
22500587,"Aegis Rising (The Aegis League, #1)",S.S. Segran,3.6,2340,93,2013,448,English,433,"Fantasy, Young Adult, Adventure, Fiction, Amazon, Science Fiction"
7124095,"Gone (Wake, #3)",Lisa McMann,3.71,32126,2066,2010,214,English,307,"Young Adult, Fantasy, Paranormal, Romance, Fiction, Supernatural, Mystery, Teen, Urban Fantasy, Young Adult Fantasy"
9369720,"Passion (Fallen, #3)",Lauren Kate,3.86,175555,6627,2011,420,English,2725,"Young Adult, Fantasy, Romance, Angels, Paranormal, Paranormal Romance, Supernatural, Fiction, Urban Fantasy, Young Adult Fantasy"
144800,The Raw Shark Texts,Steven Hall,3.83,21382,2236,2007,427,English,762,"Fiction, Fantasy, Science Fiction, Mystery, Horror, Thriller, Novels, Contemporary, Book Club, Literature"
22404103,"Phantom Wolf (Phantom Wolf, #1)",Kia Carrington-Russell,3.54,1977,46,2014,191,English,16,"Fantasy, Young Adult, Romance, Paranormal, Contemporary, Fiction, Paranormal Romance"
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,3.88,52201,2546,2005,367,English,1526,"Science Fiction, Fiction, Cyberpunk, Mystery, Thriller, Science Fiction Fantasy, Novels, Audiobook, Speculative Fiction, Espionage"
23258641,"Throne of Novoxos (Van Laven Chronicles, #1)",Tyler Chase,3.64,2241,128,2014,437,English,52,"Science Fiction, Romance, Fantasy, Science Fiction Romance"
6617928,Saving CeeCee Honeycutt,Beth Hoffman,3.96,86948,9682,2010,10,English,1725,"Fiction, Book Club, Historical Fiction, Chick Lit, Southern, Coming Of Age, Audiobook, Adult Fiction, Young Adult, Adult"
16160314,"Trust: A New Beginning (Trust Trilogy, #1)",Cristiane Serruya,3.56,2647,146,2012,464,English,372,"Romance, Erotica, Contemporary Romance, Contemporary, Dark, Fiction, Suspense, Adult, Amazon, Erotic Romance"
13137,"1st to Die (Women's Murder Club, #1)",James Patterson,4.1,355356,8809,2005,424,English,10600,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Audiobook, Murder Mystery, Detective, Adult"
9517,"Persepolis 2: The Story of a Return (Persepolis, #2)",Marjane Satrapi,4.22,78270,3431,2005,187,English,435,"Graphic Novels, Nonfiction, Comics, Memoir, Biography, History, Iran, Graphic Novels Comics, Middle East, Autobiography"
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,4.4,3883446,334367,2017,389,English,140479,"Fiction, Romance, Historical Fiction, LGBT, Book Club, Contemporary, Audiobook, Queer, Historical, Adult"
56495,The Purpose Driven Life: What on Earth Am I Here for?,Rick Warren,3.98,288844,4233,2007,336,English,15434,"Christian, Nonfiction, Religion, Self Help, Christianity, Spirituality, Faith, Christian Living, Inspirational, Theology"
77160,"Across the Nightingale Floor (Tales of the Otori, #1)",Lian Hearn,4.06,44857,2708,2002,305,English,925,"Fantasy, Fiction, Historical Fiction, Young Adult, Japan, Historical, Romance, Adventure, Audiobook, Historical Fantasy"
3398625,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,3.9,107525,8403,2009,339,English,5606,"Nonfiction, History, Adventure, Travel, Biography, Audiobook, Book Club, Historical, Mystery, Science"
24472,Peony in Love,Lisa See,3.64,50103,5117,2007,273,English,1629,"Historical Fiction, Fiction, China, Romance, Historical, Asia, Book Club, Fantasy, Asian Literature, Audiobook"
2719,The Book of Salt,Monique Truong,3.53,6502,944,2004,261,English,651,"Fiction, Historical Fiction, Queer, LGBT, France, Historical, Food, Book Club, Novels, Literary Fiction"
28251002,The Nix,Nathan Hill,4.08,84138,10211,2016,625,English,5548,"Fiction, Historical Fiction, Book Club, Audiobook, Literary Fiction, Contemporary, Novels, Historical, Literature, Adult Fiction"
13839,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,4.06,58781,4245,2001,297,English,3136,"Nonfiction, Science, Food, Nature, History, Biology, Audiobook, Environment, Gardening, Plants"
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,4.49,783527,61938,2016,289,English,31140,"Nonfiction, Memoir, Biography, Audiobook, Book Club, Humor, Autobiography, Africa, Biography Memoir, Race"
2161733,"Child 44 (Leo Demidov, #1)",Tom Rob Smith,4.11,88926,7245,2009,509,English,2219,"Fiction, Historical Fiction, Thriller, Mystery, Crime, Russia, Historical, Mystery Thriller, Audiobook, Book Club"
13539044,The Silver Linings Playbook,Matthew Quick,3.98,162084,13002,2012,291,English,2332,"Fiction, Romance, Contemporary, Mental Health, Adult, Book Club, Audiobook, Adult Fiction, Mental Illness, Realistic Fiction"
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,4.56,554303,44850,2008,572,English,20035,"Fantasy, Fiction, Epic Fantasy, Audiobook, High Fantasy, Adult, Magic, Science Fiction Fantasy, Adventure, Young Adult"
13526165,"Where'd You Go, Bernadette",Maria Semple,3.87,593991,50044,2012,330,English,14443,"Fiction, Book Club, Contemporary, Humor, Mystery, Audiobook, Chick Lit, Adult, Adult Fiction, Novels"
193388249,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,David Grann,4.14,429593,41757,2023,338,English,49990,"Nonfiction, History, True Crime, Book Club, Audiobook, Crime, Mystery, Historical, Native American, American History"
7933292,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Todd Burpo,4.04,334929,15815,2010,162,English,5141,"Nonfiction, Christian, Religion, Inspirational, Book Club, Memoir, Spirituality, Biography, Faith, Christianity"
11408650,"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,4.01,189933,20213,2011,456,English,3371,"Young Adult, Fantasy, Paranormal, Romance, Mystery, Fiction, Supernatural, Horror, Thriller, Contemporary"
5941114,The Likeness,Tana French,4.06,176038,13645,2009,466,English,8972,"Mystery, Fiction, Crime, Thriller, Mystery Thriller, Ireland, Audiobook, Dark Academia, Suspense, Adult"
10566,Lisey's Story,Stephen King,3.7,93078,6176,2006,513,English,5784,"Horror, Fiction, Fantasy, Thriller, Mystery, Audiobook, Romance, Supernatural, Suspense, Paranormal"
6137154,"Fire (Graceling Realm, #2)",Kristin Cashore,4.09,192783,12612,2009,480,English,3373,"Fantasy, Young Adult, Romance, Fiction, Young Adult Fantasy, Adventure, Magic, High Fantasy, Audiobook, Teen"
6437061,"The Hundred Thousand Kingdoms (Inheritance, #1)",N.K. Jemisin,3.89,80615,8151,2010,427,English,4121,"Fantasy, Fiction, Romance, High Fantasy, Adult, Audiobook, Epic Fantasy, Magic, Science Fiction Fantasy, Young Adult"
35729,"Lover Eternal (Black Dagger Brotherhood, #2)",J.R. Ward,4.32,200791,8157,2006,441,English,3464,"Romance, Paranormal, Vampires, Paranormal Romance, Fantasy, Urban Fantasy, Adult, Fiction, Supernatural, Audiobook"
3973,"Ilium (Ilium, #1)",Dan Simmons,4.04,31898,1483,2005,731,English,1391,"Science Fiction, Fantasy, Fiction, Mythology, Space Opera, Science Fiction Fantasy, Audiobook, Historical Fiction, Speculative Fiction, Historical"
43603,The People of Paper,Salvador Plascencia,4.07,5430,658,2006,256,English,213,"Fiction, Magical Realism, Fantasy, Contemporary, Novels, Book Club, Literature, Literary Fiction, Adult, Unfinished"
35066358,The First Fifteen Lives of Harry August,Claire North,4.03,96842,11701,2014,417,English,6640,"Book Club, Science Fiction, Audiobook, Adult, Science Fiction Fantasy, Speculative Fiction, Magical Realism, Novels, Fiction, Contemporary"
8492825,"Where She Went (If I Stay, #2)",Gayle Forman,3.97,303721,21642,2011,264,English,5683,"Young Adult, Romance, Contemporary, Fiction, Realistic Fiction, Music, Audiobook, New Adult, Teen, Young Adult Contemporary"
6749,Oblivion,David Foster Wallace,4.07,15628,1248,2005,329,English,1495,"Short Stories, Fiction, Literature, American, Literary Fiction, Contemporary, 21st Century, Philosophy, The United States Of America, Unfinished"
6260997,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,Nicholas D. Kristof,4.28,55483,5382,2009,294,English,2729,"Nonfiction, Feminism, Book Club, Womens, Social Justice, Politics, Sociology, Africa, Gender, Education"
39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,4.05,93528,5311,2011,563,English,8455,"History, Nonfiction, American History, Anthropology, Science, Historical, Audiobook, Native American, World History, Indigenous"
95186,The Inheritance of Loss,Kiran Desai,3.45,54501,4633,2005,357,English,3096,"Fiction, India, Historical Fiction, Book Club, Indian Literature, Literary Fiction, Asia, Literature, Novels, Contemporary"
40173,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,3.84,167461,7182,2008,264,English,1304,"Humor, Nonfiction, Memoir, Comedy, Biography, Audiobook, Autobiography, Book Club, Chick Lit, Essays"
9593911,"Pandemonium (Delirium, #2)",Lauren Oliver,4.03,244761,15893,2012,375,English,3945,"Young Adult, Dystopia, Romance, Fantasy, Science Fiction, Fiction, Audiobook, Teen, Adventure, Love"
15819028,"The Golem and the Jinni (The Golem and the Jinni, #1)",Helene Wecker,4.13,129833,16129,2013,486,English,5858,"Fantasy, Historical Fiction, Fiction, Magical Realism, Historical, Audiobook, Book Club, Mythology, Urban Fantasy, Adult"
17402605,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",Michael Scott,3.86,166035,9680,2010,390,English,8541,"Fantasy, Young Adult, Fiction, Magic, Mythology, Adventure, Middle Grade, Urban Fantasy, Audiobook, Young Adult Fantasy"
16200,Ella Minnow Pea: A Novel in Letters,Mark Dunn,3.94,56478,9704,2002,208,English,1895,"Fiction, Book Club, Fantasy, Humor, Young Adult, Dystopia, Contemporary, Adult, Language, Adult Fiction"
12279098,The God Complex,Chris Titus,3.71,1466,42,2011,278,English,17,"Mystery, Fiction, Thriller, Mystery Thriller, Medical, Medicine, Cultural, Martial Arts, Religion, Contemporary"
18334644,Meeting With Christ and Other Poems,Deepak Chaswal,4.43,92,21,2013,80,English,2,Poetry
16069963,Curiosity kills the KatHA,Ashok Kallarakkal,3.68,75,11,2012,148,English,0,"Short Stories, India"
4836308,"The Physick Book of Deliverance Dane (The Physick Book, #1)",Katherine Howe,3.72,57854,6505,2009,371,English,1123,"Historical Fiction, Fiction, Fantasy, Witches, Mystery, Historical, Book Club, Paranormal, Magic, Adult Fiction"
252499,"The Queen's Fool (The Plantagenet and Tudor Novels, #13)",Philippa Gregory,3.89,100026,3554,2004,504,English,1990,"Historical Fiction, Fiction, Historical, Romance, British Literature, Tudor Period, Adult, Historical Romance, Royalty, Chick Lit"
60400,"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,4.26,172314,11177,2006,249,English,4440,"Fantasy, Young Adult, Fiction, Adventure, Middle Grade, Audiobook, Childrens, Young Adult Fantasy, High Fantasy, Action"
5084,My Life in France,Julia Child,4.16,92450,8549,2006,336,English,3218,"Nonfiction, Memoir, Food, Biography, France, Travel, Book Club, Cooking, Biography Memoir, Autobiography"
3720975,Handle with Care,Jodi Picoult,4.01,136583,9627,2009,477,English,3175,"Fiction, Contemporary, Chick Lit, Drama, Adult Fiction, Adult, Book Club, Realistic Fiction, Family, Novels"
13641208,Tenth of December,George Saunders,3.98,80405,9462,2013,251,English,5731,"Short Stories, Fiction, Book Club, Contemporary, Literary Fiction, Audiobook, Literature, American, Science Fiction, 21st Century"
85990,"Princess Academy (Princess Academy, #1)",Shannon Hale,4.04,121101,9673,2007,314,English,2154,"Fantasy, Young Adult, Middle Grade, Fiction, Childrens, Romance, Fairy Tales, Adventure, Audiobook, Young Adult Fantasy"
44001,Small Island,Andrea Levy,4.01,37306,2515,2004,441,English,1429,"Fiction, Historical Fiction, Book Club, Historical, Literary Fiction, British Literature, War, Novels, Literature, World War II"
6381205,"Soulless (Parasol Protectorate, #1)",Gail Carriger,3.9,113501,11394,2009,357,English,2367,"Fantasy, Steampunk, Romance, Paranormal, Vampires, Urban Fantasy, Fiction, Historical Fiction, Historical, Mystery"
112286,The Lost: A Search for Six of Six Million,Daniel Mendelsohn,4.05,6977,801,2006,512,English,827,"Nonfiction, History, Holocaust, Memoir, World War II, Biography, Jewish, Historical, War, Biography Memoir"
